#OTU ID	10317.000039541	10317.000039830	10317.000039681	10317.000036849	10317.000039551	10317.000036888	10317.000038146	10317.000039927E	10317.000015310	10317.000039904
Bacteroides	0.0056726094003241	0.2972111553784861	0.510551948051948	0.0347896440129449	0.0612903225806451	0.5736122284794851	0.2764227642276423	0.0358306188925081	0.1908155186064924	0.2311912225705329
Faecalibacterium	0.0040518638573743	0.0310756972111553	0.0316558441558441	0.0606796116504854	0.021774193548387	0.0716009654062751	0.0349593495934959	0.1376221498371335	0.060965954077593	0.054858934169279
Prevotella	0.9173419773095624	0.0	0.0	0.3592233009708738	0.7338709677419355	0.0	0.0764227642276422	0.1677524429967426	0.3285827395091053	0.0
Roseburia	0.0048622366288492	0.0063745019920318	0.0397727272727272	0.0566343042071197	0.0032258064516129	0.0	0.065040650406504	0.0757328990228013	0.0126682501979414	0.0015673981191222
Parabacteroides	0.0032414910858995	0.0382470119521912	0.0722402597402597	0.0056634304207119	0.0096774193548387	0.0450522928399034	0.0073170731707317	0.006514657980456	0.0530482977038796	0.0101880877742946
Alistipes	0.0	0.0932270916334661	0.0413961038961038	0.0040453074433656	0.0096774193548387	0.0	0.0097560975609756	0.013843648208469	0.0261282660332541	0.1144200626959247
Blautia	0.0008103727714748	0.0127490039840637	0.0243506493506493	0.0064724919093851	0.007258064516129	0.0643604183427192	0.0178861788617886	0.0252442996742671	0.0261282660332541	0.012539184952978
Akkermansia	0.0	0.0127490039840637	0.0016233766233766	0.0	0.0064516129032258	0.0	0.0040650406504065	0.001628664495114	0.0	0.0
Ruminococcus	0.0008103727714748	0.0079681274900398	0.0137987012987012	0.0080906148867313	0.0137096774193548	0.0008045052292839	0.0439024390243902	0.010586319218241	0.0031670625494853	0.1630094043887147
Oscillibacter	0.0024311183144246	0.0119521912350597	0.0219155844155844	0.0266990291262135	0.0056451612903225	0.0008045052292839	0.0024390243902439	0.010586319218241	0.004750593824228	0.0070532915360501
Clostridium_XlVa	0.0	0.0031872509960159	0.0008116883116883	0.0105177993527508	0.0040322580645161	0.0104585679806918	0.0032520325203252	0.01628664495114	0.0039588281868566	0.0078369905956112
Gemmiger	0.0008103727714748	0.0047808764940239	0.0073051948051948	0.0032362459546925	0.0088709677419354	0.0	0.0032520325203252	0.0431596091205211	0.0015835312747426	0.0
Dialister	0.0	0.0007968127490039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_IV	0.0008103727714748	0.0183266932270916	0.0032467532467532	0.0008090614886731	0.0104838709677419	0.0008045052292839	0.0048780487804878	0.005700325732899	0.0039588281868566	0.0086206896551724
Lachnospiracea_incertae_sedis	0.0	0.0031872509960159	0.0064935064935064	0.0024271844660194	0.0008064516129032	0.0474658085277554	0.0024390243902439	0.009771986970684	0.0063341250989707	0.006269592476489
Clostridium_XVIII	0.0	0.0023904382470119	0.0	0.0	0.0	0.0024135156878519	0.0097560975609756	0.002442996742671	0.0134600158353127	0.0031347962382445
Coprococcus	0.0008103727714748	0.0191235059760956	0.0008116883116883	0.0137540453074433	0.0008064516129032	0.0	0.0341463414634146	0.001628664495114	0.014251781472684	0.0
Phascolarctobacterium	0.0056726094003241	0.0023904382470119	0.0040584415584415	0.0105177993527508	0.0064516129032258	0.0	0.0300813008130081	0.0	0.0	0.0109717868338558
Anaerostipes	0.0	0.0079681274900398	0.0008116883116883	0.0024271844660194	0.0008064516129032	0.0048270313757039	0.0008130081300813	0.005700325732899	0.0174188440221694	0.0007836990595611
Acinetobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
