#OTU ID	10317.000038240	10317.000037546	10317.000038304	10317.000039690	10317.000039673	10317.000039553	10317.000036170	10317.000039645	10317.000037543	10317.000039978
Bacteroides	0.2998366013071895	0.0745789895749799	0.1605723370429252	0.4680161943319838	0.2909967845659164	0.1379310344827586	0.2491935483870967	0.6610305958132046	0.0725938009787928	0.4309656823623304
Faecalibacterium	0.0988562091503268	0.0	0.0166931637519872	0.1093117408906882	0.0409967845659164	0.2085004009623095	0.2612903225806451	0.0394524959742351	0.0815660685154975	0.0582601755786113
Prevotella	0.0	0.0	0.0119236883942766	0.0	0.0	0.0	0.0	0.0	0.0032626427406199	0.0
Roseburia	0.0563725490196078	0.0	0.0174880763116057	0.0421052631578947	0.0707395498392283	0.1748195669607057	0.0443548387096774	0.0531400966183574	0.1443719412724306	0.0391061452513966
Parabacteroides	0.0008169934640522	0.0	0.0222575516693163	0.0404858299595141	0.1117363344051446	0.0008019246190858	0.0241935483870967	0.0225442834138486	0.0212071778140293	0.0750199521149241
Alistipes	0.0514705882352941	0.0	0.0325914149443561	0.0323886639676113	0.0699356913183279	0.0032076984763432	0.0258064516129032	0.0185185185185185	0.0799347471451876	0.0263367916999201
Blautia	0.0081699346405228	0.0104250200481154	0.0389507154213036	0.0137651821862348	0.0112540192926045	0.0312750601443464	0.0362903225806451	0.0241545893719806	0.0415986949429037	0.0167597765363128
Akkermansia	0.0016339869281045	0.1676022453889334	0.0007949125596184	0.0	0.0008038585209003	0.0	0.025	0.0088566827697262	0.0	0.0702314445331205
Ruminococcus	0.0187908496732026	0.0	0.0135135135135135	0.0137651821862348	0.0112540192926045	0.1210906174819567	0.0120967741935483	0.000805152979066	0.0195758564437194	0.0183559457302474
Oscillibacter	0.0089869281045751	0.0016038492381716	0.0103338632750397	0.0040485829959514	0.0024115755627009	0.0008019246190858	0.007258064516129	0.001610305958132	0.0244698205546492	0.0031923383878691
Clostridium_XlVa	0.02859477124183	0.0280673616680032	0.0	0.025910931174089	0.0160771704180064	0.0016038492381716	0.0161290322580645	0.0257648953301127	0.030995106035889	0.0183559457302474
Gemmiger	0.0049019607843137	0.0	0.0143084260731319	0.0	0.0080385852090032	0.0112269446672012	0.021774193548387	0.0	0.0040783034257748	0.0007980845969672
Dialister	0.0784313725490196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007980845969672
Clostridium_IV	0.0	0.0	0.0015898251192368	0.0364372469635627	0.0048231511254019	0.0016038492381716	0.0008064516129032	0.0064412238325281	0.0008156606851549	0.0023942537909018
Lachnospiracea_incertae_sedis	0.0016339869281045	0.0	0.0039745627980922	0.0024291497975708	0.0024115755627009	0.0024057738572574	0.0088709677419354	0.0088566827697262	0.0089722675367047	0.0047885075818036
Clostridium_XVIII	0.0016339869281045	0.0024057738572574	0.0047694753577106	0.0016194331983805	0.0040192926045016	0.008019246190858	0.0024193548387096	0.000805152979066	0.0024469820554649	0.0031923383878691
Coprococcus	0.0089869281045751	0.0008019246190858	0.0015898251192368	0.0008097165991902	0.0088424437299035	0.0024057738572574	0.0056451612903225	0.001610305958132	0.0024469820554649	0.0
Phascolarctobacterium	0.0	0.0296712109061748	0.0007949125596184	0.0056680161943319	0.0008038585209003	0.0	0.014516129032258	0.0048309178743961	0.0040783034257748	0.0526735833998403
Anaerostipes	0.0008169934640522	0.0024057738572574	0.0087440381558028	0.0048582995951417	0.0064308681672025	0.0240577385725741	0.0064516129032258	0.0072463768115942	0.0057096247960848	0.0031923383878691
Acinetobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
