#OTU ID,Bacteroides,Faecalibacterium,Prevotella,Roseburia,Parabacteroides,Alistipes,Blautia,Akkermansia,Ruminococcus,Oscillibacter,Clostridium_XlVa,Gemmiger,Dialister,Clostridium_IV,Lachnospiracea_incertae_sedis,Clostridium_XVIII,Coprococcus,Phascolarctobacterium,Anaerostipes,Acinetobacter
Bacteroides,1.0,-0.35718040531732453,0.0,-0.0576106591791128,0.0,-2.070872822439385,2.4147858792520553,-1.967115099467402,0.3286699916555852,-4.689767004756679,6.916828093775563,-6.479134506888125,4.815704980156914,-4.266177568193235,0.0,-11.343905674763217,-1.9414462427063648,-18.44417977451287,0.0,0.0
Faecalibacterium,-0.030388550172006007,1.0,-0.2205678083291635,0.7040385062046679,-0.9846713970161548,0.24332999051096435,1.305073929108519,-0.4373719093839047,1.1910090331283445,-0.2017560397094739,0.030034034392767615,-2.0865770733741984,0.0,0.8825386832850333,1.4648672397386198,-4.103545977177327,0.0,-1.8146877738935414,-7.643653374786154,0.0
Prevotella,0.0,-0.07438671178378795,1.0,-0.1304111519944333,0.0,-0.38761499464085536,-0.24826267528444412,-0.5569460820238098,-0.3155404990319425,-0.6883130151071059,-1.4761991926114453,-0.7608748263540777,-0.22291822361588673,-0.06636071848989551,0.0,-2.7007407960761545,0.2517938342650916,-0.893312030594748,0.0,0.0
Roseburia,-0.0023483362591722313,0.3373117714739133,-0.1852663657528921,1.0,0.1488681396420296,-0.35365789763810096,0.8266303707632073,-0.2202574741493539,1.8551670184746547,-0.5929905587097688,3.079001371594058,0.2433589725843624,0.1754450831051953,-0.1121241530972044,2.7022768019966046,1.6857917779401732,0.8440407065492326,-0.05483053409993651,-6.090817089776057,0.0
Parabacteroides,0.0,-0.04420954521968207,0.0,0.013950552290788764,1.0,0.21217498371279359,-0.21256877113053088,0.23220801854961204,0.18027486397129186,0.1308718987287534,-0.35545144893522823,-0.11371848825499097,0.08502551660564327,0.04521054707833219,0.0,0.9250377592230727,-0.09308550640724103,-0.10097762434917872,0.0,0.0
Alistipes,-0.03853394917405989,0.053218591482557094,-0.25137094185773035,-0.1614418081893294,1.033563561100392,1.0,-0.15703405454850486,0.6202105792311374,-0.17434402482415876,0.6417167662205556,-1.5075831749916129,0.226988573197862,-0.3909067225912634,0.49474992822211983,1.4690839942188254,0.5537876844987893,0.05522422315390405,2.0089301662041765,7.390205849661677,0.0
Blautia,0.006746520445021701,0.042856230824527705,-0.02417336201024518,0.05665720304745831,-0.1554725048217203,-0.02357789154638945,1.0,-0.1462659508566046,-0.03480456952841202,0.0726928416592336,-0.1583193243735695,0.9247215890839303,-0.10642157797575766,0.09169237099922994,0.676094708589628,0.47750834289990596,0.5412294118532733,0.25744667004106714,1.3196972574510686,0.0
Akkermansia,-0.01934120770265923,-0.050545482735250606,-0.1908496560330817,-0.05312843607779866,0.5977009551398377,0.3277199614282419,-0.5147493920419678,1.0,-0.08339966017598478,0.8464073673979614,0.8665622128484048,0.8146696522089173,0.041441858265165235,0.27813109259206775,4.304884743640401,2.7476234357026676,-0.5061697959077432,2.4519423945700654,2.5682079229223325,0.0
Ruminococcus,0.0032572478813108897,0.13873417537323549,-0.10898589027533048,0.451041322393503,0.4677123670433901,-0.09285552130542088,-0.1234598684682307,-0.08406229077604928,1.0,-0.5185425428466919,0.8339476960179232,-0.8137170750924564,0.17794350496628275,-0.12573662930799825,1.0481635503585158,0.09287631642576835,0.19556174624695252,-0.952189230218433,-2.8040431834772788,0.0
Oscillibacter,-0.01984001186734048,-0.010032169252789137,-0.10148481258387977,-0.061543331242697445,0.1449405765701336,0.1458961916126138,0.11007307369024116,0.3641801571454629,-0.22135243171321645,1.0,0.8026184838967841,1.2838920709919155,-0.19093493642398454,0.4935780754598538,1.9958239634652593,2.106773875114789,0.002285080755261897,2.167946153098589,1.79675751219037,0.0
Clostridium_XlVa,0.004768748777693166,0.00024338218225025557,-0.035470461329188976,0.05207747328653653,-0.06415502391387364,-0.055858420643162814,-0.03906880939405455,0.060763585484230546,0.0580156975752795,0.1308024739440112,1.0,0.2153113353837189,0.06939063505996883,0.0113219925723398,0.06281989932461421,0.3289083820993382,-0.07641271359670235,0.5416869472239491,-0.7601963665637353,0.0
Gemmiger,-0.00690557070805615,-0.026139342357071556,-0.028263126855292604,0.006363155028880962,-0.03172974476341144,0.013001590515757047,0.35277058422094043,0.08831008487121267,-0.08751152526600665,0.32345989144634324,0.332852645576667,1.0,-0.10162719000332608,0.0963571105335893,0.9434725544296456,1.3182295336462284,0.15671452788031293,1.0685836537014137,1.2040550614249703,0.0
Dialister,0.10039006138453956,0.0,-0.16195741326814006,0.08972523585321668,0.4640160965010548,-0.43793927402016714,-0.7940709851219145,0.08786506826416282,0.3743020715067648,-0.9408612595896532,2.0981389532944457,-1.9877336206799499,1.0,-0.7126219766415662,-0.3871030704961106,-2.0370240652917073,0.0,-2.4596177347224764,-3.6547252607936027,0.0
Clostridium_IV,-0.047450743420593106,0.11537600281174074,-0.025724064172201456,-0.0305946739684366,0.1316426984355295,0.29573296765317164,0.3650363244730809,0.31462977394704256,-0.14111564023603773,1.297685023911763,0.18265413019225163,1.0055537292250776,-0.38021781186293324,1.0,1.73540384914245,1.4488460414395972,0.3683448553551147,2.092938859950782,1.5355301335032705,0.0
Lachnospiracea_incertae_sedis,0.0,0.0038469585690907014,0.0,0.014812009805988681,0.0,0.017639981801125602,0.05406894816140252,0.0978248766415056,0.023630879952845046,0.10540790197843809,0.02035829351529313,0.19778269388281086,-0.004148942031359262,0.03486085709144978,1.0,0.5409854927065297,0.0012612771139777724,0.19004888741076667,0.0,0.0
