#OTU ID,Bacteroides,Faecalibacterium,Prevotella,Roseburia,Parabacteroides,Alistipes,Blautia,Akkermansia,Ruminococcus,Oscillibacter,Clostridium_XlVa,Gemmiger,Dialister,Clostridium_IV,Lachnospiracea_incertae_sedis,Clostridium_XVIII,Coprococcus,Phascolarctobacterium,Anaerostipes,Acinetobacter
Bacteroides,1.0,-0.2206605670072548,-16.72465049300421,-0.9439091108046697,1.6705092862339115,-0.7062855514377678,-5.004390526126074,-0.8609359144783251,-1.6299395043823324,-11.367641233500962,4.037075205233516,-9.887928937062899,0.23787135356411018,8.029425594349053,14.612696926007569,-45.31428618026918,-4.9193872526420614,1.0774333902759143,-6.445184795479511,0.0
Faecalibacterium,-0.04309250019360024,1.0,-7.123129990869789,0.0,0.0,0.0,2.3308132579954224,0.0,1.274516756455609,-0.02122280608065993,-1.8673679359536242,7.199556530815861,0.09974046902710777,0.17092427940153782,0.0,0.0,5.7839157085342165,0.0,6.041499696453344,0.0
Prevotella,-0.006692967530564012,-0.014596729999749302,1.0,-0.011089766422727288,-0.01291399796148792,0.021483002723757545,0.1660854238023226,-0.015590240063032234,-0.01106763137318823,0.22857120836969697,-0.17366416481627786,0.17468375341908587,-0.02177988058100307,-0.056002188055787334,0.09332317591899471,0.44508846504739186,-0.2357526789267652,-0.05594271940458743,0.04460342416610485,0.0
Roseburia,-0.0777444562746422,0.0,-2.282443228869876,1.0,0.0,0.0,1.743858773502223,0.0,1.1894668856598543,2.346561307743721,-0.8294083019373452,0.9438312948484615,-0.11546813217494671,-0.6845084855883568,0.0,0.0,1.7607316189991022,0.0,5.850525119476434,0.0
Parabacteroides,0.05982555046216476,0.0,-1.1556780248476353,0.0,1.0,0.0,-0.7718821124163826,0.0,-0.26813810841679325,-0.9232592398662496,-0.21469650759193148,-0.3598229592353608,-0.43515662485483164,0.5986998600486482,0.0,0.0,2.3477400994881177,0.0,-1.1228734312872486,0.0
Alistipes,-0.013463626464310685,0.0,1.0233284499061923,0.0,0.0,1.0,0.17444973893542495,0.0,-0.2152139338670011,2.524730205547974,0.7143634001922482,0.021010676976000335,0.2466548085816703,-0.02290870197699189,0.0,0.0,4.13787827452217,0.0,-1.4033198858199942,0.0
Blautia,-0.0229402820564005,0.05471143141982825,1.9024682243535942,0.09705538086978278,-0.09880086064601544,0.04195040440870824,1.0,-0.08776666417905604,0.09259432766176627,1.0225364204305651,-0.4911259194453441,1.0213606728950202,-0.2152393682941353,-0.31788716755039836,2.6196102480306824,1.9629304282627995,-0.9657453622281642,-0.19030262202290932,0.9010174200888386,0.0
Akkermansia,-0.0694929833668433,0.0,-3.144569999567874,0.0,0.0,0.0,-1.5454400524463874,1.0,-0.4182236915259332,-2.324853663672539,1.2996874020581588,-2.3922686038611074,-0.36094407701496795,-1.141519821132116,0.0,0.0,-6.030626113848146,0.0,-2.8169857919391896,0.0
Ruminococcus,-0.055931978135384065,0.22395320429173018,-0.9490338692701271,0.4955663359049408,-0.25692681055225125,-0.3874158167029775,0.6931472681469508,-0.17779813167991576,1.0,-0.8037536759816408,-1.7956778302254106,1.2334736728286524,-0.059350849561379496,-0.3739110093007235,-2.024738630050691,14.22112532994176,-0.5029183321565767,-0.4762208368766733,4.902672392736614,0.0
Oscillibacter,-0.016070413985841903,-0.00015363230601791455,0.8074517179649234,0.040276280685820245,-0.03644538644607871,0.18723625663480856,0.3153464392036271,-0.04071760230421802,-0.03311242477956005,1.0,0.16774336938138076,0.12165418307539519,0.03523532976285898,-0.12209795706708819,0.9993897395617007,-0.6011910151660831,0.14101381309008948,-0.10136976492654383,-0.23488938012451746,0.0
Clostridium_XlVa,0.013599872992595765,-0.03221224159678999,-1.461896268226766,-0.03392322542490933,-0.020195526678492674,0.12624246803746422,-0.36092196031729046,0.05424213691529817,-0.17628190703980284,0.39972072735422903,1.0,-0.960621173973581,0.13397688214713704,0.2002456642977804,0.4042617684668866,-4.4343444375041905,0.2042655093296139,0.10514378630386484,-1.210758069531849,0.0
Gemmiger,-0.014841059070103333,0.055333525400095784,0.6551645717450064,0.017199454691022725,-0.015080322142396496,0.0016543137172378727,0.33441914215594026,-0.044483542575346716,0.05395115517656687,0.1291605536114728,-0.4279999314428432,1.0,-0.023692994741214418,-0.23144835806353126,0.5610685032523669,1.539711548549815,0.8263080070907333,-0.12910745337681212,0.4319795916708557,0.0
Dialister,0.0040528265079844165,0.008701824354577923,-0.9272774446082218,-0.023885743115906615,-0.20702541299332428,0.22045691389862462,-0.8000000567866513,-0.07618783932647112,-0.029468234393783755,0.4246562335682005,0.6776067494752359,-0.26895292392941705,1.0,-0.3926872230156914,-2.1956603153490883,-3.0285081859742737,4.4588024591388,-0.3207323824530803,-1.3002220966281293,0.0
Clostridium_IV,0.02731549972409765,0.0029774979237089973,-0.4760669147985589,-0.028272502806737425,0.056871675030949455,-0.0040883062655936156,-0.23591204142351954,-0.048110292522659207,-0.03706843332450582,-0.29381662347932863,0.20221798609551048,-0.5245890476675671,-0.07840713295684985,1.0,-0.5024063472471179,-1.4540758764751183,-0.8721362748649161,-0.08897066731298699,-0.15796526893769017,0.0
Lachnospiracea_incertae_sedis,0.004502373831424738,0.0,0.07185202582545915,0.0,0.0,0.0,0.17607605339335453,0.0,-0.018179898326828797,0.2178157876804483,0.0369747999875752,0.11517746267068163,-0.03970639493635908,-0.04550316654159608,1.0,0.0,-0.10658475487677797,0.0,-0.0021866916558039946,0.0
